Name,Code,Indicator_Name,Indicator_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cyprus,CYP,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.24,6.26,8.25,7.05,7.14,7.06,7.05,9.01,8,7.97,7.14,6.79,6.19,6.48,6.13,6,5.83,5.97,5.94,5.57,5.47,5.44,5.6,5.61,5.76,5.71,5.71,5.72,5.69,5.62,5.6,6.16,4.32,,
Cyprus,CYP,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.98,99.98,99.98,99.98,,
Cyprus,CYP,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.07,6.06,8.51,7.01,7.11,7.06,7,6.57,5.63,5.75,5.14,4.72,4.54,4.6,4.77,4.53,4.26,4.26,4.25,4.03,4.03,4.02,4.22,4.21,4.2,4.19,4.18,4.19,4.13,4.14,4.12,4.1,3.96,,
Cyprus,CYP,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Cyprus,CYP,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473482147.2,500428497.3,511000000,536000000,560000000,543000000,568000000,582000000,700293945.3,906639831.5,1001000000,1031161133,1553829346,1968000000,1742000000,1320000000,1366000000,1318000000,1254000000,1343000000,1453000000,1559318481,1378000000,1569000000,1596000000,880000000,,
Cyprus,CYP,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220044250.5,223723495.5,191360611,200303543.1,204000000,196000000,210000000,219000000,228000000,311000000,326000000,310007629.4,422000000,452000000,277000000,,,,,,1664250.016,,,,,,,
Cyprus,CYP,"International tourism, number of arrivals",ST.INT.ARVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2253000,2089000,2194000,2357000,2578000,2912000,2841000,2495000,2416000,2478000,2657000,2629000,2671000,2631000,2370000,2450000,2626000,2635000,2626000,2558000,2780000,3286000,3750000,4024000,4117000,,,
Cyprus,CYP,Urban population growth (annual %),SP.URB.GROW,,3.056107979,2.428012498,2.348745478,2.212964414,2.151053919,2.168867388,2.134607988,2.062534034,1.979107704,1.904716422,1.834162083,1.757552464,2.722347028,4.80227537,4.36335733,5.322663521,5.653995594,5.441839251,5.23278598,5.031814915,4.824216556,4.791902364,2.956509204,2.381466122,2.31254574,2.250769883,2.191117148,2.137803511,2.077166753,2.016476218,1.945515669,2.021257925,2.187691905,2.391384549,2.287141744,2.205329771,2.138162856,2.075661543,2.01340429,1.946477616,1.910819293,1.674512229,1.626228986,1.60738049,1.580115773,1.546774422,1.521432577,1.499036299,1.474503321,1.457270698,1.139186936,0.781282204,0.711682046,0.697654028,0.743032157,0.79186324,0.817093172,0.810470834,0.810045861,0.729555946,0.588276354,0.667269431
Cyprus,CYP,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.2,,,,,82.8,,,,,,,,85.3,86,,,,,68,,,,,,
Cyprus,CYP,"Completeness of birth registration, male (%)",SP.REG.BRTH.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,
